,date,heure,weekday,Débit horaire,Taux d'occupation
17867,2021-11-26,15,4,634.0,8.10445
17868,2021-11-26,16,4,640.0,10.41223
17869,2021-11-26,17,4,664.0,9.355
17870,2021-11-26,18,4,637.0,8.19333
22452,2021-11-26,19,4,698.0,9.70611
22454,2021-11-26,20,4,637.0,9.21611
17871,2021-11-26,21,4,542.0,7.655
22456,2021-11-26,22,4,558.0,7.19444
22458,2021-11-26,23,4,619.0,7.54222
26847,2021-11-27,0,5,424.0,5.49445
26848,2021-11-27,1,5,436.0,5.32444
26849,2021-11-27,2,5,378.0,4.10334
26850,2021-11-27,3,5,290.0,3.60333
26851,2021-11-27,4,5,247.0,3.15667
21269,2021-11-27,5,5,193.0,2.43223
26852,2021-11-27,6,5,153.0,1.97667
21270,2021-11-27,7,5,206.0,2.70222
21271,2021-11-27,8,5,384.0,4.77722
26853,2021-11-27,9,5,422.0,5.34834
26854,2021-11-27,10,5,533.0,7.01223
26855,2021-11-27,11,5,526.0,7.75167
26856,2021-11-27,12,5,581.0,8.85445
21272,2021-11-27,13,5,543.0,8.34111
26857,2021-11-27,14,5,626.0,9.79778
26858,2021-11-27,15,5,601.0,9.08555
21273,2021-11-27,16,5,667.0,10.59889
21274,2021-11-27,17,5,496.0,11.82778
21275,2021-11-27,18,5,330.0,4.61722
21276,2021-11-27,19,5,554.0,7.90389
21277,2021-11-27,20,5,601.0,7.75
26859,2021-11-27,21,5,510.0,6.66722
26860,2021-11-27,22,5,453.0,5.76611
21278,2021-11-27,23,5,479.0,6.10334
29653,2021-11-28,0,6,507.0,7.16778
19386,2021-11-28,1,6,469.0,5.39722
29654,2021-11-28,2,6,387.0,4.565
19387,2021-11-28,3,6,333.0,4.02556
19388,2021-11-28,4,6,274.0,3.40722
19389,2021-11-28,5,6,243.0,2.96556
19390,2021-11-28,6,6,143.0,1.69445
19391,2021-11-28,7,6,138.0,1.67389
29655,2021-11-28,8,6,177.0,2.33556
19392,2021-11-28,9,6,272.0,3.31611
29656,2021-11-28,10,6,360.0,4.52167
19393,2021-11-28,11,6,450.0,5.99278
29657,2021-11-28,12,6,469.0,6.37333
19394,2021-11-28,13,6,493.0,6.08111
19395,2021-11-28,14,6,479.0,6.505
29658,2021-11-28,15,6,536.0,7.65055
19396,2021-11-28,16,6,561.0,8.04833
29659,2021-11-28,17,6,645.0,9.31
19397,2021-11-28,18,6,630.0,9.31945
29660,2021-11-28,19,6,648.0,8.73667
19398,2021-11-28,20,6,598.0,7.68111
19399,2021-11-28,21,6,442.0,5.37889
19400,2021-11-28,22,6,363.0,4.2
19401,2021-11-28,23,6,345.0,4.32222
34891,2021-11-29,0,0,185.0,2.29
34892,2021-11-29,1,0,137.0,1.67889
34984,2021-11-29,2,0,62.0,0.79389
34893,2021-11-29,3,0,37.0,0.59666
34894,2021-11-29,4,0,44.0,0.60722
34895,2021-11-29,5,0,89.0,1.09167
34896,2021-11-29,6,0,230.0,2.58167
34897,2021-11-29,7,0,440.0,6.40278
34898,2021-11-29,8,0,542.0,7.81
34985,2021-11-29,9,0,640.0,7.43278
34986,2021-11-29,10,0,538.0,9.19834
34899,2021-11-29,11,0,606.0,10.29389
34900,2021-11-29,12,0,614.0,9.18945
34901,2021-11-29,13,0,613.0,8.91056
34987,2021-11-29,14,0,602.0,10.32445
34988,2021-11-29,15,0,626.0,9.83389
34902,2021-11-29,16,0,637.0,10.19445
34903,2021-11-29,17,0,593.0,8.74667
34904,2021-11-29,18,0,636.0,7.43278
34906,2021-11-29,19,0,686.0,8.13723
34908,2021-11-29,20,0,624.0,7.29445
34989,2021-11-29,21,0,442.0,5.41389
34910,2021-11-29,22,0,429.0,4.99778
34990,2021-11-29,23,0,457.0,5.09
36128,2021-11-30,0,1,318.0,3.41056
36129,2021-11-30,1,1,141.0,1.73667
36130,2021-11-30,2,1,73.0,0.92333
36184,2021-11-30,3,1,41.0,0.72222
36185,2021-11-30,4,1,42.0,0.62
36131,2021-11-30,5,1,103.0,1.19334
36132,2021-11-30,6,1,228.0,2.91444
36133,2021-11-30,7,1,394.0,5.42944
36186,2021-11-30,8,1,551.0,8.20556
36187,2021-11-30,9,1,638.0,17.39111
36134,2021-11-30,10,1,628.0,14.93056
36188,2021-11-30,11,1,633.0,9.53223
36189,2021-11-30,12,1,708.0,13.69167
36135,2021-11-30,13,1,607.0,9.03278
36136,2021-11-30,14,1,612.0,13.76222
36137,2021-11-30,15,1,767.0,18.26611
36190,2021-11-30,16,1,627.0,8.77167
36138,2021-11-30,17,1,633.0,9.58722
36139,2021-11-30,18,1,707.0,8.84667
36140,2021-11-30,19,1,786.0,9.66111
36191,2021-11-30,20,1,664.0,7.60833
36192,2021-11-30,21,1,461.0,5.88556
36193,2021-11-30,22,1,435.0,5.28722
36194,2021-11-30,23,1,501.0,5.59611
36226,2021-12-01,0,2,362.0,4.15389
36228,2021-12-01,1,2,196.0,2.135
36229,2021-12-01,2,2,108.0,1.28778
14319,2021-12-01,3,2,63.0,0.84667
441,2021-12-01,4,2,49.0,0.75111
14318,2021-12-01,5,2,100.0,1.34555
431,2021-12-01,6,2,224.0,2.70722
14317,2021-12-01,7,2,368.0,5.08722
440,2021-12-01,8,2,550.0,7.53445
434,2021-12-01,9,2,646.0,11.83389
435,2021-12-01,10,2,612.0,9.59611
443,2021-12-01,11,2,551.0,14.99444
436,2021-12-01,12,2,581.0,11.415
14322,2021-12-01,13,2,659.0,10.36889
437,2021-12-01,14,2,637.0,10.16723
14314,2021-12-01,15,2,634.0,9.98778
439,2021-12-01,16,2,627.0,10.84889
14320,2021-12-01,17,2,616.0,11.15778
14316,2021-12-01,18,2,691.0,9.67278
438,2021-12-01,19,2,689.0,9.51389
14321,2021-12-01,20,2,671.0,9.77667
442,2021-12-01,21,2,484.0,6.03722
14315,2021-12-01,22,2,441.0,6.25445
433,2021-12-01,23,2,523.0,6.54389
8669,2021-12-02,0,3,431.0,5.50389
11439,2021-12-02,1,3,232.0,2.81889
11444,2021-12-02,2,3,147.0,1.91445
11442,2021-12-02,3,3,83.0,1.20278
11441,2021-12-02,4,3,56.0,0.755
11446,2021-12-02,5,3,102.0,1.18889
8670,2021-12-02,6,3,232.0,2.91889
8668,2021-12-02,7,3,377.0,5.885
11443,2021-12-02,8,3,521.0,9.34389
11440,2021-12-02,9,3,632.0,10.35445
11445,2021-12-02,10,3,618.0,11.13167
11438,2021-12-02,11,3,563.0,10.56556
8666,2021-12-02,12,3,656.0,11.65
8663,2021-12-02,13,3,654.0,12.17333
8664,2021-12-02,14,3,630.0,10.33389
11435,2021-12-02,15,3,711.0,12.32333
8661,2021-12-02,16,3,685.0,20.88611
8665,2021-12-02,17,3,676.0,9.60389
11433,2021-12-02,18,3,713.0,8.66389
8662,2021-12-02,19,3,731.0,9.02444
8667,2021-12-02,20,3,656.0,8.72611
11437,2021-12-02,21,3,548.0,6.53611
11432,2021-12-02,22,3,525.0,5.74667
11436,2021-12-02,23,3,554.0,6.40111
3689,2021-12-03,0,4,498.0,5.99667
10023,2021-12-03,1,4,323.0,3.59667
10026,2021-12-03,2,4,240.0,2.71111
10022,2021-12-03,3,4,129.0,1.48222
3690,2021-12-03,4,4,99.0,1.15445
3685,2021-12-03,5,4,122.0,1.51112
3691,2021-12-03,6,4,228.0,3.04222
10018,2021-12-03,7,4,342.0,5.41445
10025,2021-12-03,8,4,601.0,10.61167
3683,2021-12-03,9,4,556.0,9.435
3692,2021-12-03,10,4,565.0,18.17611
10021,2021-12-03,11,4,604.0,10.76056
3687,2021-12-03,12,4,616.0,10.34722
10024,2021-12-03,13,4,645.0,19.535
10020,2021-12-03,14,4,638.0,12.70111
3682,2021-12-03,15,4,612.0,11.50778
10017,2021-12-03,16,4,661.0,12.31611
10019,2021-12-03,17,4,610.0,11.41055
3688,2021-12-03,18,4,643.0,11.60333
3684,2021-12-03,19,4,579.0,12.41278
3686,2021-12-03,20,4,679.0,11.22222
10016,2021-12-03,21,4,531.0,7.535
3681,2021-12-03,22,4,456.0,6.87333
3680,2021-12-03,23,4,518.0,6.96945
14044,2021-12-04,0,5,509.0,7.22723
14042,2021-12-04,1,5,401.0,4.98111
15508,2021-12-04,2,5,361.0,4.27222
14043,2021-12-04,3,5,305.0,3.67556
14040,2021-12-04,4,5,244.0,2.98667
15510,2021-12-04,5,5,183.0,2.27611
15515,2021-12-04,6,5,164.0,2.10111
15512,2021-12-04,7,5,171.0,2.47223
15520,2021-12-04,8,5,339.0,4.555
15514,2021-12-04,9,5,456.0,5.87945
15516,2021-12-04,10,5,550.0,7.24834
15507,2021-12-04,11,5,555.0,7.74833
15511,2021-12-04,12,5,594.0,8.90667
15519,2021-12-04,13,5,602.0,7.78222
14041,2021-12-04,14,5,576.0,7.87722
15518,2021-12-04,15,5,575.0,7.71556
15513,2021-12-04,16,5,605.0,8.84722
14039,2021-12-04,17,5,528.0,9.95778
15521,2021-12-04,18,5,554.0,8.78556
15517,2021-12-04,19,5,663.0,13.56222
14038,2021-12-04,20,5,669.0,9.64222
14036,2021-12-04,21,5,602.0,8.035
14037,2021-12-04,22,5,546.0,7.49556
15509,2021-12-04,23,5,551.0,7.18334
10276,2021-12-05,0,6,563.0,7.16222
1583,2021-12-05,1,6,475.0,5.93945
10277,2021-12-05,2,6,398.0,4.61556
1582,2021-12-05,3,6,362.0,4.53167
10271,2021-12-05,4,6,285.0,3.54667
1580,2021-12-05,5,6,217.0,2.62889
10269,2021-12-05,6,6,157.0,1.93389
1584,2021-12-05,7,6,137.0,1.74
10266,2021-12-05,8,6,202.0,2.51611
10274,2021-12-05,9,6,307.0,4.34056
10275,2021-12-05,10,6,366.0,4.67112
1581,2021-12-05,11,6,405.0,5.51389
1579,2021-12-05,12,6,508.0,7.35556
10267,2021-12-05,13,6,583.0,8.43945
10273,2021-12-05,14,6,567.0,7.16722
10263,2021-12-05,15,6,575.0,8.20444
1575,2021-12-05,16,6,627.0,9.05222
1576,2021-12-05,17,6,635.0,9.43445
10261,2021-12-05,18,6,617.0,8.35
1578,2021-12-05,19,6,698.0,10.30334
10265,2021-12-05,20,6,630.0,7.72889
1577,2021-12-05,21,6,427.0,5.21222
10264,2021-12-05,22,6,362.0,4.62445
10262,2021-12-05,23,6,311.0,4.00445
6892,2021-12-06,0,0,204.0,2.61111
1919,2021-12-06,1,0,121.0,1.56889
1918,2021-12-06,2,0,69.0,0.93834
1917,2021-12-06,3,0,49.0,0.71722
1916,2021-12-06,4,0,44.0,0.60167
1915,2021-12-06,5,0,97.0,1.29722
1914,2021-12-06,6,0,222.0,3.10445
6891,2021-12-06,7,0,439.0,7.92389
1913,2021-12-06,8,0,569.0,8.16778
1911,2021-12-06,9,0,663.0,9.39056
6888,2021-12-06,13,0,595.0,9.48056
1907,2021-12-06,15,0,600.0,11.58444
1906,2021-12-06,16,0,626.0,10.28944
1905,2021-12-06,17,0,673.0,11.22611
6887,2021-12-06,18,0,644.0,8.63111
6886,2021-12-06,19,0,691.0,8.61056
6885,2021-12-06,20,0,618.0,7.69223
1904,2021-12-06,21,0,419.0,5.23889
1903,2021-12-06,22,0,379.0,5.08722
6884,2021-12-06,23,0,378.0,4.68556
31051,2021-12-07,0,1,292.0,3.92611
17623,2021-12-07,1,1,151.0,1.81278
31050,2021-12-07,2,1,81.0,0.99611
31049,2021-12-07,3,1,40.0,0.575
17621,2021-12-07,4,1,52.0,0.73444
31048,2021-12-07,5,1,98.0,1.26556
17619,2021-12-07,6,1,213.0,2.95
31047,2021-12-07,7,1,395.0,6.28278
17617,2021-12-07,8,1,560.0,9.23722
31046,2021-12-07,9,1,637.0,10.64556
17615,2021-12-07,10,1,596.0,9.94111
17613,2021-12-07,11,1,557.0,12.56389
31045,2021-12-07,12,1,706.0,13.98278
17611,2021-12-07,13,1,614.0,8.98778
31044,2021-12-07,14,1,590.0,10.91667
17609,2021-12-07,15,1,623.0,12.23722
17607,2021-12-07,16,1,627.0,11.145
17605,2021-12-07,17,1,619.0,9.20223
31043,2021-12-07,18,1,611.0,7.65167
17603,2021-12-07,19,1,678.0,8.89889
17601,2021-12-07,20,1,685.0,9.29889
31042,2021-12-07,21,1,461.0,5.41111
17599,2021-12-07,22,1,462.0,5.60111
17597,2021-12-07,23,1,528.0,6.72111
2156,2021-12-08,0,2,407.0,5.14167
2155,2021-12-08,1,2,232.0,2.68722
6659,2021-12-08,2,2,138.0,1.71389
6658,2021-12-08,3,2,65.0,0.84945
6657,2021-12-08,4,2,62.0,0.86667
2154,2021-12-08,5,2,105.0,1.52556
6656,2021-12-08,6,2,222.0,3.10778
2153,2021-12-08,7,2,369.0,6.39278
2152,2021-12-08,8,2,515.0,7.60333
6654,2021-12-08,9,2,672.0,12.47445
2151,2021-12-08,10,2,540.0,8.50611
6652,2021-12-08,11,2,569.0,9.47333
2150,2021-12-08,12,2,703.0,12.01667
6651,2021-12-08,13,2,661.0,11.67778
2149,2021-12-08,14,2,624.0,14.50945
6650,2021-12-08,15,2,652.0,12.85945
2148,2021-12-08,19,2,713.0,11.62
6647,2021-12-08,20,2,662.0,10.51333
6646,2021-12-08,21,2,464.0,7.375
6645,2021-12-08,22,2,453.0,5.90889
2147,2021-12-08,23,2,545.0,6.49556
30879,2021-12-09,0,3,446.0,5.50389
17220,2021-12-09,1,3,253.0,3.17055
30878,2021-12-09,2,3,155.0,1.855
30877,2021-12-09,3,3,101.0,1.22278
30876,2021-12-09,4,3,81.0,1.06
17218,2021-12-09,5,3,135.0,1.61889
30875,2021-12-09,6,3,242.0,3.15167
30874,2021-12-09,7,3,381.0,5.80334
30873,2021-12-09,8,3,619.0,15.44167
30872,2021-12-09,9,3,658.0,10.55222
30871,2021-12-09,10,3,581.0,10.99667
15959,2021-12-09,11,3,570.0,13.00056
15957,2021-12-09,13,3,680.0,12.48556
2116,2021-12-09,14,3,672.0,12.91722
15956,2021-12-09,15,3,684.0,12.81722
15955,2021-12-09,16,3,666.0,13.02889
15954,2021-12-09,17,3,715.0,11.21389
15953,2021-12-09,18,3,671.0,7.84444
2115,2021-12-09,19,3,759.0,11.37222
2114,2021-12-09,20,3,720.0,10.49445
2113,2021-12-09,21,3,571.0,8.91667
15952,2021-12-09,22,3,547.0,6.875
2112,2021-12-09,23,3,645.0,8.15444
30744,2021-12-10,0,4,467.0,5.90222
30743,2021-12-10,1,4,378.0,4.62778
30742,2021-12-10,2,4,276.0,3.41056
30741,2021-12-10,3,4,174.0,2.13834
17826,2021-12-10,4,4,149.0,1.90111
17825,2021-12-10,5,4,176.0,2.04833
30740,2021-12-10,6,4,255.0,3.66667
17824,2021-12-10,7,4,345.0,7.32056
30739,2021-12-10,8,4,471.0,7.24223
30738,2021-12-10,9,4,558.0,11.02611
30737,2021-12-10,10,4,552.0,9.86445
30736,2021-12-10,11,4,573.0,9.23389
17823,2021-12-10,12,4,689.0,8.38611
17822,2021-12-10,13,4,640.0,9.52333
30735,2021-12-10,14,4,654.0,14.43722
30734,2021-12-10,15,4,734.0,13.83834
17821,2021-12-10,16,4,691.0,11.43056
30452,2021-12-10,17,4,656.0,11.18056
16999,2021-12-10,18,4,632.0,9.81778
30451,2021-12-10,19,4,627.0,9.21222
16998,2021-12-10,20,4,589.0,8.19222
30450,2021-12-10,21,4,571.0,8.57222
30449,2021-12-10,22,4,474.0,6.36278
30448,2021-12-10,23,4,520.0,6.72945
33097,2021-12-11,0,5,491.0,6.0
20098,2021-12-11,1,5,447.0,5.76167
18993,2021-12-11,2,5,363.0,3.79389
19046,2021-12-11,3,5,286.0,4.20389
19146,2021-12-11,4,5,193.0,2.62167
32088,2021-12-11,5,5,128.0,1.82722
19516,2021-12-11,6,5,153.0,1.79333
32213,2021-12-11,7,5,201.0,2.65278
19182,2021-12-11,8,5,366.0,4.755
19252,2021-12-11,9,5,466.0,7.03889
32351,2021-12-11,10,5,444.0,6.15222
31925,2021-12-11,11,5,513.0,6.75278
32006,2021-12-11,12,5,684.0,9.72556
19710,2021-12-11,13,5,565.0,7.37778
19811,2021-12-11,14,5,567.0,7.47889
31802,2021-12-11,15,5,610.0,7.955
19882,2021-12-11,16,5,620.0,9.57334
18802,2021-12-11,17,5,545.0,8.55389
32360,2021-12-11,18,5,569.0,8.05945
20114,2021-12-11,19,5,622.0,8.45222
20129,2021-12-11,20,5,693.0,10.83389
13826,2021-12-11,21,5,552.0,7.36111
19885,2021-12-11,22,5,496.0,6.64223
32745,2021-12-11,23,5,499.0,6.26667
20445,2021-12-12,0,6,505.0,4.57667
20444,2021-12-12,1,6,521.0,6.30667
20443,2021-12-12,2,6,367.0,4.23389
20442,2021-12-12,3,6,300.0,3.80944
20441,2021-12-12,4,6,227.0,2.82222
33307,2021-12-12,5,6,161.0,2.15667
20440,2021-12-12,6,6,131.0,1.62611
33306,2021-12-12,7,6,136.0,1.60111
20439,2021-12-12,8,6,176.0,2.07222
33305,2021-12-12,9,6,277.0,3.56223
33304,2021-12-12,10,6,366.0,4.34056
20438,2021-12-12,11,6,479.0,6.94
20437,2021-12-12,12,6,514.0,6.51056
20436,2021-12-12,13,6,472.0,6.03
33303,2021-12-12,14,6,540.0,7.54778
20435,2021-12-12,15,6,598.0,8.53389
20434,2021-12-12,16,6,567.0,7.68278
20433,2021-12-12,17,6,595.0,8.70833
20432,2021-12-12,18,6,637.0,8.34222
20431,2021-12-12,19,6,739.0,9.75056
33302,2021-12-12,20,6,595.0,7.23556
33301,2021-12-12,21,6,426.0,5.265
20430,2021-12-12,22,6,348.0,4.47722
20429,2021-12-12,23,6,340.0,4.165
16539,2021-12-13,0,0,196.0,2.34945
16538,2021-12-13,1,0,143.0,1.95889
16537,2021-12-13,2,0,68.0,0.85889
13491,2021-12-13,3,0,42.0,0.67
16536,2021-12-13,4,0,33.0,0.46
13490,2021-12-13,5,0,90.0,1.17778
16535,2021-12-13,6,0,220.0,3.05945
13489,2021-12-13,7,0,411.0,6.74556
16534,2021-12-13,8,0,569.0,7.78278
16533,2021-12-13,9,0,704.0,11.08889
16532,2021-12-13,10,0,541.0,11.29111
16531,2021-12-13,11,0,569.0,9.31833
13488,2021-12-13,12,0,597.0,10.565
13487,2021-12-13,13,0,560.0,7.59056
16530,2021-12-13,14,0,565.0,8.72
16529,2021-12-13,16,0,587.0,9.33556
16528,2021-12-13,17,0,588.0,8.99333
16527,2021-12-13,18,0,624.0,7.74167
16526,2021-12-13,19,0,650.0,7.95778
16525,2021-12-13,20,0,553.0,6.46167
16524,2021-12-13,21,0,369.0,4.77056
16523,2021-12-13,22,0,389.0,4.93333
13485,2021-12-13,23,0,361.0,4.42333
9565,2021-12-14,0,1,232.0,3.16445
9566,2021-12-14,1,1,119.0,1.62333
6453,2021-12-14,2,1,69.0,0.94
6454,2021-12-14,3,1,48.0,0.7
6455,2021-12-14,4,1,37.0,0.60278
9567,2021-12-14,5,1,77.0,0.96445
9568,2021-12-14,6,1,185.0,2.42111
9569,2021-12-14,7,1,363.0,4.83222
6456,2021-12-14,8,1,503.0,6.46723
6457,2021-12-14,9,1,583.0,9.07889
6458,2021-12-14,10,1,549.0,8.41278
6459,2021-12-14,11,1,568.0,11.335
6460,2021-12-14,12,1,641.0,15.58945
9570,2021-12-14,13,1,645.0,16.79611
6461,2021-12-14,14,1,626.0,10.23945
9571,2021-12-14,15,1,586.0,9.31
9572,2021-12-14,16,1,646.0,12.93611
9573,2021-12-14,17,1,634.0,9.12944
6462,2021-12-14,18,1,650.0,7.95445
6463,2021-12-14,19,1,719.0,8.96945
9574,2021-12-14,20,1,706.0,8.70945
9575,2021-12-14,21,1,454.0,5.64667
9576,2021-12-14,22,1,416.0,4.98445
9577,2021-12-14,23,1,462.0,5.39667
1421,2021-12-15,0,2,336.0,4.19611
4758,2021-12-15,1,2,181.0,2.14278
4757,2021-12-15,2,2,111.0,1.37278
1420,2021-12-15,3,2,75.0,1.065
4756,2021-12-15,4,2,52.0,0.77055
4755,2021-12-15,5,2,89.0,1.12334
4754,2021-12-15,6,2,173.0,2.52722
1419,2021-12-15,7,2,383.0,6.24556
1418,2021-12-15,8,2,578.0,8.93056
1417,2021-12-15,9,2,611.0,12.47445
4753,2021-12-15,10,2,645.0,12.21
1416,2021-12-15,11,2,636.0,11.29778
1415,2021-12-15,12,2,662.0,12.46833
1414,2021-12-15,13,2,681.0,11.65333
4752,2021-12-15,14,2,673.0,10.74167
1413,2021-12-15,15,2,657.0,14.13
1412,2021-12-15,16,2,659.0,16.28889
1411,2021-12-15,17,2,655.0,11.48056
4751,2021-12-15,18,2,632.0,9.19222
4750,2021-12-15,19,2,660.0,9.12944
1410,2021-12-15,20,2,624.0,8.31167
4749,2021-12-15,21,2,456.0,5.73278
1409,2021-12-15,22,2,430.0,6.54056
4748,2021-12-15,23,2,459.0,5.61111
8164,2021-12-16,0,3,399.0,4.76445
6117,2021-12-16,1,3,241.0,2.85667
6118,2021-12-16,2,3,129.0,1.47056
6119,2021-12-16,3,3,68.0,0.92056
6120,2021-12-16,4,3,46.0,0.68611
8165,2021-12-16,5,3,122.0,1.70111
8166,2021-12-16,6,3,224.0,3.00111
6121,2021-12-16,7,3,320.0,6.14167
6122,2021-12-16,8,3,538.0,8.75722
6123,2021-12-16,9,3,546.0,9.43555
8167,2021-12-16,10,3,560.0,10.64389
8168,2021-12-16,11,3,594.0,10.39222
6124,2021-12-16,12,3,716.0,23.06111
6125,2021-12-16,13,3,650.0,15.36167
6126,2021-12-16,14,3,665.0,12.71111
6127,2021-12-16,15,3,678.0,14.88389
8169,2021-12-16,16,3,673.0,11.17056
6128,2021-12-16,17,3,704.0,9.92167
8170,2021-12-16,18,3,672.0,8.045
6129,2021-12-16,19,3,655.0,9.18722
8171,2021-12-16,20,3,686.0,8.88556
8172,2021-12-16,21,3,548.0,7.2
8173,2021-12-16,22,3,480.0,5.61056
6130,2021-12-16,23,3,491.0,6.17
32446,2021-12-17,0,4,419.0,4.92111
29707,2021-12-17,1,4,270.0,3.11556
32445,2021-12-17,2,4,188.0,2.21223
29706,2021-12-17,3,4,118.0,1.33445
32444,2021-12-17,4,4,76.0,1.06278
32443,2021-12-17,5,4,115.0,1.46667
32442,2021-12-17,6,4,222.0,2.99278
32441,2021-12-17,7,4,286.0,4.57556
32440,2021-12-17,8,4,510.0,8.16611
32439,2021-12-17,9,4,630.0,9.47722
29705,2021-12-17,10,4,577.0,11.58722
32438,2021-12-17,11,4,702.0,20.77167
29704,2021-12-17,12,4,688.0,15.37222
32437,2021-12-17,13,4,651.0,11.22833
32436,2021-12-17,14,4,664.0,9.61111
32435,2021-12-17,15,4,719.0,12.26833
29703,2021-12-17,16,4,719.0,12.08945
32434,2021-12-17,17,4,645.0,10.66723
29702,2021-12-17,18,4,756.0,10.80389
32433,2021-12-17,19,4,743.0,9.93667
29701,2021-12-17,20,4,741.0,10.46
29700,2021-12-17,21,4,593.0,8.28778
29699,2021-12-17,22,4,462.0,6.52833
32432,2021-12-17,23,4,521.0,6.80389
29503,2021-12-18,0,5,480.0,6.45611
33027,2021-12-18,1,5,367.0,4.44556
29504,2021-12-18,2,5,347.0,3.97667
29505,2021-12-18,3,5,209.0,2.66444
33028,2021-12-18,4,5,150.0,1.87611
29506,2021-12-18,5,5,129.0,1.63667
33029,2021-12-18,6,5,158.0,1.94889
29507,2021-12-18,7,5,175.0,2.27111
29508,2021-12-18,8,5,295.0,4.03278
29509,2021-12-18,9,5,397.0,5.185
29510,2021-12-18,10,5,514.0,6.67
29511,2021-12-18,11,5,615.0,8.40111
29512,2021-12-18,12,5,598.0,7.45333
29513,2021-12-18,13,5,556.0,7.73778
29514,2021-12-18,14,5,597.0,7.54278
29515,2021-12-18,15,5,218.0,3.82111
29516,2021-12-18,16,5,662.0,7.95056
33030,2021-12-18,17,5,568.0,7.25389
29517,2021-12-18,18,5,607.0,8.51111
29518,2021-12-18,19,5,665.0,9.155
33031,2021-12-18,20,5,724.0,9.97833
29519,2021-12-18,21,5,558.0,7.39
29520,2021-12-18,22,5,547.0,7.26834
33032,2021-12-18,23,5,533.0,5.46167
31451,2021-12-19,0,6,495.0,4.42945
28659,2021-12-19,1,6,423.0,5.02278
28658,2021-12-19,2,6,305.0,3.60778
31450,2021-12-19,3,6,240.0,3.02056
31449,2021-12-19,4,6,158.0,1.93056
31448,2021-12-19,5,6,109.0,1.60389
28657,2021-12-19,6,6,118.0,1.23389
31447,2021-12-19,7,6,115.0,1.49667
31446,2021-12-19,8,6,156.0,2.06222
31445,2021-12-19,9,6,255.0,3.45945
31444,2021-12-19,10,6,356.0,4.64167
31443,2021-12-19,11,6,459.0,4.68
31442,2021-12-19,12,6,643.0,8.59611
31441,2021-12-19,13,6,624.0,8.96389
31440,2021-12-19,14,6,531.0,7.49945
28656,2021-12-19,15,6,572.0,8.07222
28655,2021-12-19,16,6,598.0,8.16278
28654,2021-12-19,17,6,610.0,9.53111
31439,2021-12-19,18,6,637.0,7.93889
28653,2021-12-19,19,6,681.0,8.84278
31438,2021-12-19,20,6,599.0,7.42889
28652,2021-12-19,21,6,423.0,5.21722
28651,2021-12-19,22,6,373.0,4.31445
28650,2021-12-19,23,6,305.0,3.69222
28360,2021-12-20,0,0,181.0,2.30611
28361,2021-12-20,1,0,116.0,1.37333
28362,2021-12-20,2,0,61.0,0.70556
31276,2021-12-20,3,0,41.0,0.59611
31277,2021-12-20,4,0,29.0,0.42334
31278,2021-12-20,5,0,102.0,1.29
31279,2021-12-20,6,0,191.0,2.41445
28363,2021-12-20,7,0,351.0,5.10833
31280,2021-12-20,8,0,454.0,6.215
31281,2021-12-20,9,0,597.0,8.97
31282,2021-12-20,10,0,542.0,8.88167
28364,2021-12-20,11,0,533.0,7.80778
28365,2021-12-20,12,0,589.0,8.785
31283,2021-12-20,13,0,572.0,8.19333
28366,2021-12-20,14,0,556.0,8.12333
31284,2021-12-20,15,0,571.0,7.82667
31285,2021-12-20,16,0,655.0,10.43222
31286,2021-12-20,17,0,622.0,8.00111
31287,2021-12-20,18,0,640.0,9.38278
31288,2021-12-20,19,0,600.0,6.98167
28367,2021-12-20,20,0,605.0,7.42333
31289,2021-12-20,21,0,369.0,4.38167
31290,2021-12-20,22,0,330.0,4.07889
31291,2021-12-20,23,0,352.0,4.28556
26192,2021-12-21,0,1,239.0,2.92667
26191,2021-12-21,1,1,135.0,1.52056
26190,2021-12-21,2,1,91.0,1.12723
29794,2021-12-21,3,1,43.0,0.66056
26189,2021-12-21,4,1,44.0,0.56111
26188,2021-12-21,5,1,97.0,1.16
29793,2021-12-21,6,1,227.0,2.73722
29792,2021-12-21,7,1,314.0,4.32111
29791,2021-12-21,8,1,485.0,7.46611
29790,2021-12-21,9,1,584.0,9.51833
29789,2021-12-21,10,1,556.0,8.80778
29788,2021-12-21,11,1,621.0,9.33889
29787,2021-12-21,12,1,649.0,10.54889
26187,2021-12-21,13,1,611.0,9.44667
29786,2021-12-21,14,1,567.0,9.08445
29785,2021-12-21,15,1,709.0,13.70722
26186,2021-12-21,16,1,644.0,9.14722
26185,2021-12-21,17,1,650.0,9.16223
26184,2021-12-21,18,1,676.0,8.13667
26183,2021-12-21,19,1,660.0,8.08833
29784,2021-12-21,20,1,602.0,7.42278
29783,2021-12-21,21,1,377.0,4.37278
29782,2021-12-21,22,1,338.0,4.05611
26182,2021-12-21,23,1,422.0,4.76667
17402,2021-12-22,0,2,272.0,3.29889
17403,2021-12-22,1,2,146.0,1.785
25818,2021-12-22,2,2,89.0,1.04778
25819,2021-12-22,3,2,46.0,0.65722
25820,2021-12-22,4,2,49.0,0.76722
25821,2021-12-22,5,2,106.0,1.32778
25822,2021-12-22,6,2,207.0,2.415
17404,2021-12-22,7,2,333.0,4.935
25823,2021-12-22,8,2,416.0,6.62334
17405,2021-12-22,9,2,456.0,6.15278
