,date,heure,weekday,Débit horaire,Taux d'occupation
24377,2022-09-04,5,6,130.0,0.70445
23188,2022-09-04,6,6,137.0,0.865
23189,2022-09-04,7,6,190.0,1.08056
23190,2022-09-04,8,6,261.0,1.625
24378,2022-09-04,9,6,354.0,2.21611
24379,2022-09-04,10,6,602.0,3.435
23191,2022-09-04,11,6,668.0,3.63889
23192,2022-09-04,12,6,602.0,3.41056
24380,2022-09-04,13,6,576.0,3.24778
23193,2022-09-04,14,6,704.0,4.15945
24381,2022-09-04,15,6,734.0,4.81222
23194,2022-09-04,16,6,790.0,4.19222
23195,2022-09-04,17,6,818.0,5.03167
23196,2022-09-04,18,6,753.0,4.49834
24382,2022-09-04,19,6,634.0,3.75833
23197,2022-09-04,20,6,506.0,2.81333
24383,2022-09-04,21,6,468.0,2.73833
24384,2022-09-04,22,6,295.0,1.85722
7536,2022-09-04,23,6,237.0,1.31834
20695,2022-09-05,0,0,139.0,0.65278
7534,2022-09-05,1,0,116.0,0.62945
7532,2022-09-05,2,0,94.0,0.53222
7530,2022-09-05,3,0,81.0,0.39445
7528,2022-09-05,4,0,131.0,0.75444
7526,2022-09-05,5,0,265.0,1.81722
20694,2022-09-05,6,0,469.0,3.06667
7524,2022-09-05,7,0,822.0,6.88667
7522,2022-09-05,8,0,783.0,8.00722
7520,2022-09-05,9,0,626.0,5.46333
7518,2022-09-05,10,0,758.0,5.47722
7516,2022-09-05,11,0,668.0,4.04667
7514,2022-09-05,12,0,716.0,4.61611
20693,2022-09-05,13,0,704.0,4.68111
2414,2022-09-05,14,0,829.0,5.19945
2412,2022-09-05,15,0,923.0,18.38
31240,2022-09-05,16,0,1033.0,24.00611
31239,2022-09-05,17,0,996.0,7.75389
2410,2022-09-05,18,0,885.0,11.20167
31238,2022-09-05,19,0,675.0,4.93611
31237,2022-09-05,20,0,531.0,3.26667
2408,2022-09-05,21,0,393.0,2.41111
2406,2022-09-05,22,0,300.0,1.72389
4307,2022-09-05,23,0,204.0,1.20222
16604,2022-09-06,0,1,123.0,0.68278
4306,2022-09-06,1,1,86.0,0.45945
16603,2022-09-06,2,1,66.0,0.32945
16602,2022-09-06,3,1,74.0,0.37
16601,2022-09-06,4,1,125.0,0.85834
16600,2022-09-06,5,1,235.0,1.65778
4305,2022-09-06,6,1,473.0,3.15167
16599,2022-09-06,7,1,892.0,8.70833
16598,2022-09-06,8,1,819.0,6.05389
16597,2022-09-06,9,1,746.0,4.82334
16596,2022-09-06,10,1,784.0,5.60945
4304,2022-09-06,11,1,960.0,7.245
20573,2022-09-06,12,1,873.0,14.96111
13650,2022-09-06,13,1,879.0,8.27278
20572,2022-09-06,14,1,924.0,8.27722
13648,2022-09-06,15,1,975.0,12.595
20571,2022-09-06,16,1,1000.0,9.56445
20570,2022-09-06,17,1,1066.0,38.70778
20568,2022-09-06,18,1,969.0,6.94
20566,2022-09-06,19,1,801.0,5.08278
20564,2022-09-06,20,1,529.0,3.19167
13646,2022-09-06,21,1,426.0,2.53056
13644,2022-09-06,22,1,715.0,7.76111
20396,2022-09-06,23,1,736.0,10.14778
13183,2022-09-07,0,2,167.0,0.85722
20395,2022-09-07,1,2,114.0,0.63111
20394,2022-09-07,2,2,90.0,0.59334
13182,2022-09-07,3,2,67.0,0.37778
13181,2022-09-07,4,2,149.0,0.88778
13180,2022-09-07,5,2,242.0,1.76611
20393,2022-09-07,6,2,525.0,4.42278
20392,2022-09-07,7,2,927.0,8.75611
20391,2022-09-07,8,2,838.0,6.90778
13179,2022-09-07,9,2,664.0,4.615
13178,2022-09-07,10,2,741.0,5.06278
20390,2022-09-07,11,2,854.0,9.00167
18473,2022-09-07,12,2,815.0,5.68834
10895,2022-09-07,13,2,861.0,6.23722
18472,2022-09-07,14,2,818.0,7.58722
18471,2022-09-07,15,2,841.0,39.57834
10894,2022-09-07,16,2,788.0,38.02889
10893,2022-09-07,17,2,954.0,23.71444
10892,2022-09-07,18,2,921.0,23.56111
18470,2022-09-07,19,2,580.0,10.73556
18469,2022-09-07,20,2,458.0,3.07556
18468,2022-09-07,21,2,419.0,2.77778
10891,2022-09-07,22,2,347.0,2.07945
43912,2022-09-07,23,2,263.0,1.48056
43987,2022-09-08,0,3,151.0,0.745
43986,2022-09-08,1,3,113.0,0.64667
43911,2022-09-08,2,3,104.0,0.60056
43985,2022-09-08,3,3,68.0,0.38722
43984,2022-09-08,4,3,138.0,0.99445
43983,2022-09-08,5,3,237.0,1.93611
43910,2022-09-08,6,3,509.0,3.84111
43982,2022-09-08,7,3,880.0,6.32945
43981,2022-09-08,8,3,779.0,6.00222
43980,2022-09-08,9,3,623.0,4.48222
43909,2022-09-08,10,3,813.0,5.96834
43979,2022-09-08,11,3,796.0,5.36722
532,2022-09-08,12,3,731.0,4.135
9005,2022-09-08,13,3,850.0,8.01334
531,2022-09-08,14,3,853.0,5.97445
530,2022-09-08,15,3,915.0,22.53667
529,2022-09-08,16,3,899.0,33.66944
528,2022-09-08,17,3,1068.0,23.80778
527,2022-09-08,18,3,1026.0,22.13111
9004,2022-09-08,19,3,770.0,21.94611
526,2022-09-08,20,3,614.0,4.02333
9003,2022-09-08,21,3,524.0,3.15333
525,2022-09-08,22,3,536.0,3.47556
40681,2022-09-08,23,3,393.0,2.29167
38544,2022-09-09,0,4,217.0,1.20556
38543,2022-09-09,1,4,135.0,0.77167
38542,2022-09-09,2,4,83.0,0.46389
40679,2022-09-09,3,4,109.0,0.70945
38541,2022-09-09,4,4,136.0,0.79167
38540,2022-09-09,5,4,240.0,1.935
38539,2022-09-09,6,4,454.0,3.47111
40677,2022-09-09,7,4,943.0,6.53889
38538,2022-09-09,8,4,770.0,18.72111
40675,2022-09-09,9,4,753.0,6.53445
42346,2022-09-09,10,4,826.0,12.61778
42345,2022-09-09,11,4,910.0,17.58778
42344,2022-09-09,12,4,844.0,21.51167
42343,2022-09-09,13,4,800.0,22.26778
41179,2022-09-09,14,4,806.0,32.85334
42342,2022-09-09,15,4,725.0,29.55
41178,2022-09-09,16,4,901.0,20.72556
41177,2022-09-09,17,4,830.0,33.56611
41176,2022-09-09,18,4,1021.0,25.34223
41175,2022-09-09,19,4,882.0,8.24833
41174,2022-09-09,20,4,583.0,4.12111
41173,2022-09-09,21,4,588.0,4.0
42341,2022-09-09,22,4,486.0,2.52722
61923,2022-09-09,23,4,391.0,2.40611
61922,2022-09-10,0,5,260.0,1.37611
61921,2022-09-10,1,5,237.0,1.345
130503,2022-09-10,2,5,205.0,1.17056
130502,2022-09-10,3,5,158.0,0.93056
61920,2022-09-10,4,5,138.0,0.63278
130501,2022-09-10,5,5,194.0,1.45444
61919,2022-09-10,6,5,237.0,1.34389
61918,2022-09-10,7,5,414.0,2.42111
130500,2022-09-10,8,5,524.0,3.34
61917,2022-09-10,9,5,633.0,5.77056
61916,2022-09-10,10,5,796.0,6.28778
130499,2022-09-10,11,5,862.0,6.97945
61915,2022-09-10,12,5,791.0,4.51889
130498,2022-09-10,13,5,794.0,10.10556
130497,2022-09-10,14,5,766.0,5.36333
61914,2022-09-10,15,5,718.0,4.69722
61913,2022-09-10,16,5,742.0,6.16111
61912,2022-09-10,17,5,821.0,8.04
61911,2022-09-10,18,5,863.0,13.98611
130496,2022-09-10,19,5,725.0,8.25556
130495,2022-09-10,20,5,563.0,3.70889
61910,2022-09-10,21,5,471.0,2.83333
61909,2022-09-10,22,5,409.0,2.47278
131147,2022-09-10,23,5,358.0,2.14834
68744,2022-09-11,0,6,321.0,1.91222
131148,2022-09-11,1,6,254.0,1.39167
131149,2022-09-11,2,6,216.0,1.16945
131150,2022-09-11,3,6,158.0,0.94889
68746,2022-09-11,4,6,147.0,0.79778
131151,2022-09-11,5,6,133.0,0.78167
131152,2022-09-11,6,6,145.0,0.83389
131153,2022-09-11,7,6,222.0,1.48834
131154,2022-09-11,8,6,340.0,2.21556
131155,2022-09-11,9,6,448.0,3.06389
131156,2022-09-11,10,6,622.0,4.58945
68748,2022-09-11,11,6,837.0,6.68222
68750,2022-09-11,12,6,711.0,4.91111
68752,2022-09-11,13,6,764.0,6.14167
68754,2022-09-11,14,6,805.0,5.08611
68756,2022-09-11,15,6,847.0,6.32555
131157,2022-09-11,16,6,873.0,7.52445
68758,2022-09-11,17,6,873.0,6.91556
131158,2022-09-11,18,6,916.0,8.09834
68760,2022-09-11,19,6,752.0,4.87667
131159,2022-09-11,20,6,642.0,3.77056
68761,2022-09-11,21,6,418.0,2.74556
131160,2022-09-11,22,6,401.0,2.73556
96123,2022-09-11,23,6,250.0,1.62833
96122,2022-09-12,0,0,131.0,0.57611
96121,2022-09-12,1,0,89.0,0.47222
96120,2022-09-12,2,0,88.0,0.55167
95445,2022-09-12,3,0,60.0,0.315
95444,2022-09-12,4,0,128.0,0.78445
96119,2022-09-12,5,0,246.0,1.79222
96118,2022-09-12,6,0,470.0,2.99222
96117,2022-09-12,7,0,940.0,9.64667
95443,2022-09-12,8,0,863.0,27.09223
95442,2022-09-12,9,0,790.0,11.55167
96116,2022-09-12,10,0,738.0,14.54667
96115,2022-09-12,11,0,775.0,6.80556
104097,2022-09-12,12,0,826.0,7.04334
109287,2022-09-12,13,0,795.0,6.78834
104096,2022-09-12,14,0,852.0,10.24278
104095,2022-09-12,15,0,905.0,13.12111
109286,2022-09-12,16,0,756.0,55.86389
109285,2022-09-12,17,0,940.0,30.45556
104093,2022-09-12,18,0,921.0,13.24834
104091,2022-09-12,19,0,687.0,4.425
104089,2022-09-12,20,0,533.0,3.31222
109284,2022-09-12,21,0,424.0,2.38778
104087,2022-09-12,22,0,304.0,1.615
102967,2022-09-12,23,0,238.0,6.25223
102966,2022-09-13,0,1,137.0,0.70889
102965,2022-09-13,1,1,104.0,0.56334
102964,2022-09-13,2,1,69.0,0.54333
102963,2022-09-13,3,1,111.0,0.60445
102962,2022-09-13,4,1,104.0,0.70167
113671,2022-09-13,5,1,221.0,1.51722
113669,2022-09-13,6,1,517.0,5.19778
113667,2022-09-13,7,1,922.0,12.99667
113665,2022-09-13,8,1,723.0,8.67945
113663,2022-09-13,9,1,736.0,8.23333
113661,2022-09-13,10,1,690.0,5.06889
113659,2022-09-13,11,1,774.0,5.69611
92656,2022-09-13,12,1,721.0,4.65278
92655,2022-09-13,13,1,756.0,5.48111
92654,2022-09-13,14,1,778.0,6.41
98319,2022-09-13,15,1,902.0,7.87111
92653,2022-09-13,16,1,906.0,22.92278
98318,2022-09-13,17,1,1023.0,12.47056
98317,2022-09-13,18,1,863.0,5.40667
92652,2022-09-13,19,1,680.0,3.96278
98316,2022-09-13,20,1,485.0,3.19111
92651,2022-09-13,21,1,450.0,2.99889
92650,2022-09-13,22,1,386.0,2.31056
86369,2022-09-13,23,1,304.0,1.71611
86368,2022-09-14,0,2,163.0,0.85889
86367,2022-09-14,1,2,127.0,0.70167
98663,2022-09-14,2,2,70.0,0.36278
98662,2022-09-14,3,2,77.0,0.53667
98661,2022-09-14,4,2,107.0,1.31945
98660,2022-09-14,5,2,243.0,1.85111
86366,2022-09-14,6,2,521.0,4.33389
98659,2022-09-14,7,2,895.0,7.28778
98658,2022-09-14,8,2,700.0,7.98889
98657,2022-09-14,9,2,680.0,6.68222
86365,2022-09-14,10,2,779.0,5.465
98656,2022-09-14,11,2,839.0,6.38111
98655,2022-09-14,12,2,830.0,5.47056
84601,2022-09-14,13,2,750.0,5.18167
84600,2022-09-14,14,2,756.0,5.17333
84599,2022-09-14,15,2,843.0,6.79722
84598,2022-09-14,16,2,936.0,8.96278
84597,2022-09-14,17,2,1030.0,23.49222
97766,2022-09-14,18,2,999.0,7.79444
84596,2022-09-14,19,2,673.0,4.57778
84595,2022-09-14,20,2,587.0,3.65389
97765,2022-09-14,21,2,609.0,4.19223
84594,2022-09-14,22,2,514.0,3.95556
86188,2022-09-14,23,2,303.0,1.87222
73391,2022-09-15,0,3,184.0,1.22722
86186,2022-09-15,1,3,110.0,1.16833
86184,2022-09-15,2,3,117.0,0.69445
86182,2022-09-15,3,3,108.0,0.64833
73389,2022-09-15,4,3,153.0,0.89945
73387,2022-09-15,5,3,233.0,1.89167
86180,2022-09-15,6,3,430.0,3.34334
73385,2022-09-15,7,3,797.0,18.78778
86178,2022-09-15,8,3,749.0,17.44556
86176,2022-09-15,9,3,722.0,7.00833
73383,2022-09-15,10,3,767.0,5.48278
73381,2022-09-15,11,3,752.0,5.38
87242,2022-09-15,12,3,792.0,5.50889
87241,2022-09-15,13,3,731.0,5.84222
74320,2022-09-15,14,3,917.0,6.60944
74319,2022-09-15,15,3,922.0,13.50056
74318,2022-09-15,16,3,859.0,36.94445
74317,2022-09-15,17,3,922.0,28.00278
87240,2022-09-15,18,3,988.0,10.99667
87239,2022-09-15,19,3,738.0,6.49056
74316,2022-09-15,20,3,541.0,3.49556
87238,2022-09-15,21,3,494.0,2.76722
74315,2022-09-15,22,3,425.0,2.70556
136766,2022-09-15,23,3,353.0,2.09723
70338,2022-09-16,0,4,221.0,1.075
136765,2022-09-16,1,4,163.0,0.81278
136764,2022-09-16,2,4,87.0,0.46556
136763,2022-09-16,3,4,128.0,0.94778
136762,2022-09-16,4,4,124.0,0.86056
136761,2022-09-16,5,4,265.0,1.91611
70336,2022-09-16,6,4,418.0,3.19945
136760,2022-09-16,7,4,741.0,5.89222
136759,2022-09-16,8,4,743.0,6.25444
70334,2022-09-16,9,4,654.0,4.89667
70332,2022-09-16,10,4,719.0,5.13222
75173,2022-09-16,11,4,759.0,5.47945
71857,2022-09-16,12,4,812.0,5.37889
71856,2022-09-16,13,4,752.0,5.96667
75172,2022-09-16,14,4,775.0,5.86389
71855,2022-09-16,15,4,897.0,8.10833
71854,2022-09-16,16,4,943.0,13.25056
71853,2022-09-16,17,4,910.0,36.71
75171,2022-09-16,18,4,972.0,10.025
71852,2022-09-16,19,4,816.0,6.68834
71851,2022-09-16,20,4,573.0,3.27
71850,2022-09-16,21,4,525.0,3.20667
75170,2022-09-16,22,4,440.0,2.82333
79732,2022-09-16,23,4,352.0,1.94667
144406,2022-09-17,0,5,286.0,1.70667
144405,2022-09-17,1,5,255.0,1.27167
144404,2022-09-17,2,5,226.0,1.37555
144403,2022-09-17,3,5,186.0,1.08889
144402,2022-09-17,4,5,149.0,0.75167
79730,2022-09-17,5,5,176.0,1.17278
144401,2022-09-17,6,5,237.0,1.33833
144400,2022-09-17,7,5,356.0,2.57
144399,2022-09-17,8,5,435.0,2.67945
79728,2022-09-17,9,5,657.0,4.84
79726,2022-09-17,10,5,739.0,5.15945
144398,2022-09-17,11,5,788.0,5.36667
144397,2022-09-17,12,5,761.0,4.90111
144396,2022-09-17,13,5,771.0,5.81222
144395,2022-09-17,14,5,929.0,6.985
144394,2022-09-17,15,5,808.0,12.60722
144393,2022-09-17,16,5,839.0,5.47556
144392,2022-09-17,17,5,893.0,16.03333
79724,2022-09-17,18,5,937.0,8.765
79722,2022-09-17,19,5,836.0,8.85445
79720,2022-09-17,20,5,620.0,4.33389
144391,2022-09-17,21,5,484.0,2.83556
79718,2022-09-17,22,5,384.0,2.24611
141574,2022-09-17,23,5,380.0,2.09889
141575,2022-09-18,0,6,337.0,1.91278
140082,2022-09-18,1,6,275.0,1.52111
141576,2022-09-18,2,6,240.0,1.50445
141577,2022-09-18,3,6,181.0,0.98611
141578,2022-09-18,4,6,155.0,0.97
141579,2022-09-18,5,6,135.0,0.79
140083,2022-09-18,6,6,162.0,1.12
141580,2022-09-18,7,6,207.0,1.19722
140084,2022-09-18,8,6,279.0,1.70834
141581,2022-09-18,9,6,392.0,2.49611
141582,2022-09-18,10,6,343.0,2.03889
141583,2022-09-18,11,6,396.0,2.14278
140085,2022-09-18,12,6,496.0,2.74945
141584,2022-09-18,13,6,501.0,2.50278
141585,2022-09-18,14,6,494.0,2.71167
140086,2022-09-18,15,6,524.0,2.95333
140087,2022-09-18,16,6,567.0,3.95333
140088,2022-09-18,17,6,799.0,6.14167
140089,2022-09-18,18,6,767.0,5.30445
140090,2022-09-18,19,6,721.0,4.545
141586,2022-09-18,20,6,593.0,3.64222
140091,2022-09-18,21,6,478.0,3.00056
140092,2022-09-18,22,6,330.0,2.12278
132686,2022-09-18,23,6,221.0,1.41
123450,2022-09-19,0,0,124.0,0.63722
132685,2022-09-19,1,0,80.0,0.325
132684,2022-09-19,2,0,68.0,0.32167
123449,2022-09-19,3,0,70.0,0.47055
132683,2022-09-19,4,0,132.0,0.76611
132682,2022-09-19,5,0,241.0,1.54945
132681,2022-09-19,6,0,486.0,3.49445
132680,2022-09-19,7,0,858.0,21.17722
132679,2022-09-19,8,0,752.0,22.75167
123448,2022-09-19,9,0,696.0,5.00111
123447,2022-09-19,10,0,678.0,10.99389
130699,2022-09-19,11,0,794.0,6.15667
130698,2022-09-19,12,0,711.0,4.76167
130697,2022-09-19,13,0,741.0,5.96167
130696,2022-09-19,14,0,795.0,5.93945
118705,2022-09-19,15,0,1005.0,8.725
130695,2022-09-19,16,0,939.0,23.64667
118704,2022-09-19,17,0,974.0,7.35834
118703,2022-09-19,18,0,947.0,6.78056
130694,2022-09-19,19,0,668.0,4.38056
118702,2022-09-19,20,0,498.0,2.78667
130693,2022-09-19,21,0,512.0,2.25167
130692,2022-09-19,22,0,470.0,2.25945
116142,2022-09-19,23,0,291.0,1.31667
62167,2022-09-20,0,1,152.0,0.80612
116141,2022-09-20,1,1,93.0,0.42056
62166,2022-09-20,2,1,80.0,0.415
116140,2022-09-20,3,1,92.0,0.39111
62165,2022-09-20,4,1,120.0,0.75111
116139,2022-09-20,5,1,271.0,1.98834
116138,2022-09-20,6,1,491.0,3.54444
116137,2022-09-20,7,1,858.0,11.07833
116136,2022-09-20,8,1,800.0,6.75945
116135,2022-09-20,9,1,821.0,12.43167
62164,2022-09-20,10,1,676.0,8.82611
116134,2022-09-20,11,1,765.0,7.25278
116133,2022-09-20,12,1,783.0,4.88944
116132,2022-09-20,13,1,824.0,6.38444
62163,2022-09-20,14,1,841.0,19.14334
118323,2022-09-20,15,1,900.0,28.30611
118322,2022-09-20,16,1,815.0,37.27444
118321,2022-09-20,17,1,845.0,42.45056
64223,2022-09-20,18,1,920.0,24.57111
64222,2022-09-20,19,1,808.0,12.95889
118320,2022-09-20,20,1,611.0,3.46222
118319,2022-09-20,21,1,702.0,5.80333
64221,2022-09-20,22,1,484.0,3.10944
93456,2022-09-20,23,1,357.0,2.21945
93455,2022-09-21,0,2,187.0,1.04056
93454,2022-09-21,1,2,125.0,0.74056
93453,2022-09-21,2,2,92.0,0.78389
83081,2022-09-21,3,2,94.0,0.69556
93452,2022-09-21,4,2,136.0,0.89611
93451,2022-09-21,5,2,251.0,1.92056
83080,2022-09-21,6,2,477.0,3.19889
83079,2022-09-21,7,2,926.0,9.29945
93450,2022-09-21,8,2,850.0,9.52389
93449,2022-09-21,9,2,786.0,9.30111
93448,2022-09-21,10,2,813.0,8.235
93447,2022-09-21,11,2,891.0,10.10833
93446,2022-09-21,12,2,828.0,19.31778
83078,2022-09-21,13,2,797.0,6.495
93445,2022-09-21,14,2,795.0,23.69556
93444,2022-09-21,15,2,904.0,15.85833
93443,2022-09-21,16,2,818.0,39.01611
93442,2022-09-21,17,2,888.0,35.62778
83077,2022-09-21,18,2,980.0,33.21167
93441,2022-09-21,19,2,834.0,15.195
93440,2022-09-21,20,2,605.0,3.58278
93439,2022-09-21,21,2,764.0,5.77945
93438,2022-09-21,22,2,545.0,3.64056
115777,2022-09-21,23,2,353.0,2.14167
103140,2022-09-22,0,3,222.0,1.50611
103139,2022-09-22,1,3,114.0,0.57611
115775,2022-09-22,2,3,104.0,0.78778
103138,2022-09-22,3,3,87.0,0.42611
103137,2022-09-22,4,3,116.0,0.78722
115773,2022-09-22,5,3,278.0,2.28167
103136,2022-09-22,6,3,510.0,3.68278
115771,2022-09-22,7,3,875.0,6.08278
115769,2022-09-22,8,3,790.0,11.34444
115767,2022-09-22,9,3,773.0,5.65
103135,2022-09-22,10,3,735.0,5.82556
105440,2022-09-22,11,3,768.0,9.89056
115302,2022-09-22,12,3,930.0,7.60722
105439,2022-09-22,13,3,899.0,6.325
115300,2022-09-22,14,3,902.0,11.49556
105438,2022-09-22,15,3,910.0,33.02334
115298,2022-09-22,16,3,730.0,43.99833
115296,2022-09-22,17,3,821.0,49.30556
105437,2022-09-22,18,3,911.0,42.25056
115294,2022-09-22,19,3,864.0,44.60889
105436,2022-09-22,20,3,852.0,8.07222
115292,2022-09-22,21,3,533.0,3.43278
105435,2022-09-22,22,3,454.0,2.47833
125463,2022-09-22,23,3,339.0,1.92111
112855,2022-09-23,0,4,216.0,1.17
125462,2022-09-23,1,4,189.0,1.14667
112854,2022-09-23,2,4,124.0,0.83945
125461,2022-09-23,3,4,94.0,0.48945
125460,2022-09-23,4,4,141.0,0.84167
125459,2022-09-23,5,4,256.0,2.04834
112853,2022-09-23,6,4,499.0,3.445
112852,2022-09-23,7,4,874.0,6.90556
125458,2022-09-23,8,4,789.0,6.57722
125457,2022-09-23,9,4,702.0,5.16667
112851,2022-09-23,10,4,768.0,5.65778
125456,2022-09-23,11,4,750.0,11.47778
141148,2022-09-23,12,4,948.0,12.72889
141146,2022-09-23,13,4,893.0,7.06278
123338,2022-09-23,15,4,914.0,23.05389
145021,2022-09-23,16,4,918.0,8.31889
145019,2022-09-23,17,4,1005.0,10.69278
123337,2022-09-23,18,4,943.0,7.26167
123336,2022-09-23,19,4,735.0,4.98778
123335,2022-09-23,20,4,627.0,3.74056
123334,2022-09-23,21,4,455.0,2.77111
123333,2022-09-23,22,4,511.0,3.16056
154019,2022-09-23,23,4,386.0,2.30722
127219,2022-09-24,0,5,291.0,1.69945
154017,2022-09-24,1,5,228.0,1.27889
127218,2022-09-24,2,5,181.0,1.08167
127217,2022-09-24,3,5,192.0,1.42389
154015,2022-09-24,4,5,160.0,0.91556
154013,2022-09-24,5,5,236.0,1.53389
154011,2022-09-24,6,5,242.0,1.57556
127216,2022-09-24,7,5,359.0,2.54778
127215,2022-09-24,8,5,435.0,2.63111
127214,2022-09-24,9,5,592.0,4.08167
154009,2022-09-24,10,5,687.0,4.23778
127213,2022-09-24,11,5,829.0,5.73222
154007,2022-09-24,12,5,745.0,4.83833
154005,2022-09-24,13,5,680.0,4.33334
127212,2022-09-24,14,5,818.0,9.38167
154003,2022-09-24,15,5,784.0,6.23111
154001,2022-09-24,16,5,842.0,6.53611
153999,2022-09-24,17,5,753.0,5.08278
127211,2022-09-24,18,5,783.0,6.02833
153997,2022-09-24,19,5,661.0,4.21667
127210,2022-09-24,20,5,527.0,3.38223
127209,2022-09-24,21,5,398.0,2.33778
153995,2022-09-24,22,5,410.0,2.52111
148212,2022-09-24,23,5,401.0,2.175
148211,2022-09-25,0,6,293.0,1.62556
148807,2022-09-25,1,6,269.0,3.45167
148806,2022-09-25,2,6,204.0,1.33667
148210,2022-09-25,3,6,172.0,0.84056
148805,2022-09-25,4,6,160.0,0.95945
148209,2022-09-25,5,6,135.0,0.78333
148208,2022-09-25,6,6,170.0,1.13556
148804,2022-09-25,7,6,223.0,1.39056
148803,2022-09-25,8,6,273.0,2.10278
148802,2022-09-25,9,6,381.0,2.44111
148207,2022-09-25,10,6,440.0,3.01222
148206,2022-09-25,11,6,612.0,3.95945
148801,2022-09-25,12,6,673.0,3.61667
148205,2022-09-25,13,6,732.0,4.69834
148800,2022-09-25,14,6,711.0,4.57111
148204,2022-09-25,15,6,675.0,4.23445
148203,2022-09-25,16,6,787.0,5.33333
148202,2022-09-25,17,6,844.0,5.78667
148799,2022-09-25,18,6,840.0,6.38945
148201,2022-09-25,19,6,679.0,4.28111
148798,2022-09-25,20,6,561.0,3.35778
148797,2022-09-25,21,6,429.0,2.36167
148200,2022-09-25,22,6,353.0,2.39444
155641,2022-09-25,23,6,229.0,1.53833
157821,2022-09-26,0,0,129.0,0.75278
157819,2022-09-26,1,0,78.0,0.46056
157817,2022-09-26,2,0,52.0,0.30556
157815,2022-09-26,3,0,95.0,0.56167
157813,2022-09-26,4,0,147.0,1.07612
157811,2022-09-26,5,0,242.0,1.90889
155640,2022-09-26,6,0,508.0,4.28833
155639,2022-09-26,7,0,869.0,18.11222
177456,2022-09-28,9,2,637.0,4.75834
177455,2022-09-28,10,2,956.0,11.34167
171883,2022-09-28,11,2,831.0,6.13833
172615,2022-09-28,12,2,892.0,7.03889
172614,2022-09-28,13,2,839.0,6.53333
179312,2022-09-28,14,2,776.0,7.51222
179311,2022-09-28,15,2,756.0,27.03056
179310,2022-09-28,16,2,859.0,41.09056
172613,2022-09-28,17,2,899.0,38.09833
179309,2022-09-28,18,2,985.0,12.32111
172612,2022-09-28,19,2,725.0,5.65167
172611,2022-09-28,20,2,566.0,3.91889
172610,2022-09-28,21,2,792.0,7.315
172609,2022-09-28,22,2,557.0,3.64167
175991,2022-09-28,23,2,412.0,2.86445
169845,2022-09-29,0,3,201.0,1.14111
169844,2022-09-29,1,3,160.0,1.00444
169843,2022-09-29,2,3,103.0,0.62667
175990,2022-09-29,3,3,139.0,0.78945
169842,2022-09-29,4,3,152.0,0.88111
169841,2022-09-29,5,3,276.0,2.28611
169840,2022-09-29,6,3,574.0,4.63556
169839,2022-09-29,7,3,799.0,12.57278
169838,2022-09-29,8,3,734.0,6.85667
175989,2022-09-29,9,3,696.0,5.89111
169837,2022-09-29,10,3,801.0,8.04111
175988,2022-09-29,11,3,842.0,6.53889
175987,2022-09-29,12,3,892.0,9.08056
176169,2022-09-29,13,3,848.0,11.67056
176168,2022-09-29,14,3,876.0,22.95556
176167,2022-09-29,15,3,824.0,35.36056
176166,2022-09-29,16,3,806.0,39.62167
176165,2022-09-29,17,3,846.0,50.62722
176363,2022-09-29,18,3,953.0,30.37333
176164,2022-09-29,19,3,782.0,6.33722
176362,2022-09-29,20,3,568.0,3.54389
176163,2022-09-29,21,3,494.0,3.245
176162,2022-09-29,22,3,453.0,2.885
161809,2022-09-29,23,3,311.0,1.74834
180451,2022-09-30,0,4,224.0,1.34778
180450,2022-09-30,1,4,217.0,1.45778
180449,2022-09-30,2,4,132.0,0.89611
161808,2022-09-30,3,4,126.0,0.79722
161807,2022-09-30,4,4,133.0,0.83556
161806,2022-09-30,5,4,252.0,1.79556
180448,2022-09-30,6,4,475.0,3.60278
161805,2022-09-30,7,4,727.0,5.68056
161804,2022-09-30,8,4,770.0,8.92278
161803,2022-09-30,9,4,609.0,5.76667
180447,2022-09-30,10,4,754.0,7.31833
161801,2022-09-30,11,4,827.0,9.45889
161799,2022-09-30,12,4,767.0,17.65167
161797,2022-09-30,13,4,894.0,11.39111
161795,2022-09-30,14,4,804.0,14.64556
180446,2022-09-30,15,4,857.0,21.13945
180445,2022-09-30,16,4,772.0,45.22056
180444,2022-09-30,17,4,651.0,62.28445
161793,2022-09-30,18,4,860.0,20.19611
161791,2022-09-30,19,4,906.0,6.82667
161789,2022-09-30,20,4,821.0,6.10333
161787,2022-09-30,21,4,546.0,3.40222
161785,2022-09-30,22,4,419.0,3.10389
181746,2022-09-30,23,4,362.0,2.58
181284,2022-10-01,0,5,254.0,1.42389
181745,2022-10-01,1,5,235.0,1.29667
181283,2022-10-01,2,5,229.0,1.37556
60307,2022-10-01,3,5,179.0,1.19722
60306,2022-10-01,4,5,205.0,1.40056
60305,2022-10-01,5,5,222.0,1.67611
60304,2022-10-01,6,5,281.0,1.94056
58626,2022-10-01,7,5,372.0,2.87333
58624,2022-10-01,8,5,512.0,3.31722
60303,2022-10-01,9,5,582.0,3.77111
58622,2022-10-01,10,5,735.0,4.59111
58620,2022-10-01,11,5,758.0,5.13722
58618,2022-10-01,12,5,723.0,5.39278
60302,2022-10-01,13,5,807.0,5.29889
58616,2022-10-01,14,5,791.0,7.08111
60301,2022-10-01,15,5,757.0,5.08
